date,high,low,open,close,volume
2020-07-14,22.4,22.05,22.625,22.1375,4237110.0
2020-07-15,22.8,22.5,22.125,22.5875,5708390.0
2020-07-16,22.6,22.5,22.525,22.525,3333770.0
2020-07-17,23.2,22.5,22.55,22.8,5084760.0
2020-07-20,23.3,22.7,22.775,22.975,7266940.0
2020-07-21,22.85,22.7,22.95,22.7,2924020.0
2020-07-22,22.9,22.45,22.725,22.625000000000004,2918260.0
2020-07-23,22.5,22.4,22.625,22.375,4541770.0
2020-07-24,22.4,21.2,22.45,21.725,7178860.0
2020-07-27,20.95,19.75,21.775,20.1125,6466340.0
2020-07-28,20.7,20.2,19.875,20.3375,5735520.0
2020-07-29,20.25,19.95,20.45,19.912499999999998,3449970.0
2020-07-30,20.7,20.2,20.0,20.3,2503200.0
2020-07-31,20.45,19.9,20.25,20.0625,4362670.0
2020-08-03,20.95,20.2,20.049999999999997,20.55,2830540.0
2020-08-04,21.6,21.1,20.575,21.2125,3547430.0
2020-08-05,21.5,21.1,21.15,21.25,12478040.0
2020-08-06,21.7,21.35,21.3,21.4625,3045480.0
2020-08-07,21.5,21.25,21.475,21.3375,2371520.0
2020-08-10,21.7,21.35,21.35,21.475,4359710.0
2020-08-11,21.6,21.45,21.425,21.475,2717520.0
2020-08-12,21.75,21.6,21.5,21.625,5647070.0
2020-08-13,21.95,21.75,21.65,21.8,4093880.0
2020-08-14,21.9,21.4,21.775,21.5875,3519020.0
2020-08-17,21.5,21.2,21.575,21.2625,3402220.0
2020-08-18,21.55,21.3,21.25,21.3875,2206050.0
2020-08-19,21.55,21.3,21.35,21.387500000000003,4524410.0
2020-08-20,21.65,21.35,21.35,21.424999999999997,3595530.0
2020-08-21,21.95,21.55,21.375,21.700000000000003,6375290.0
2020-08-24,23.2,22.35,21.725,22.7625,8218650.0
2020-08-25,23.55,23.0,22.775,23.175,7561220.0
2020-08-26,23.2,22.85,23.15,22.9375,5901250.0
2020-08-27,23.15,22.9,22.875,22.987499999999997,4185810.0
2020-08-28,23.95,23.3,23.0,23.487499999999997,7296080.0
2020-08-31,23.95,23.35,23.450000000000003,23.5875,6183690.0
2020-09-01,23.5,23.3,23.575000000000003,23.25,5219730.0
2020-09-03,23.9,23.65,23.35,23.650000000000002,4243550.0
2020-09-04,23.7,23.2,23.674999999999997,23.375,4471490.0
2020-09-07,23.65,22.5,23.325,23.075,6534450.0
2020-09-08,23.0,22.6,23.075,22.75,5953470.0
2020-09-09,23.0,22.5,22.75,22.700000000000003,7395130.0
2020-09-10,23.05,22.8,22.675,22.9,3480600.0
2020-09-11,22.95,22.7,22.875,22.775,5377680.0
2020-09-14,23.4,22.9,22.775,23.099999999999998,8170250.0
2020-09-15,23.25,23.05,23.049999999999997,23.125,6249390.0
2020-09-16,23.1,23.0,23.125,23.0,5890850.0
2020-09-17,23.3,22.85,23.0,22.987499999999997,5598770.0
2020-09-18,23.25,22.9,22.9,23.075,3514770.0
2020-09-21,23.6,23.35,23.075,23.424999999999997,8567490.0
2020-09-22,23.5,23.1,23.425,23.275,6134400.0
2020-09-23,23.9,23.45,23.25,23.624999999999996,8998840.0
2020-09-24,23.8,23.45,23.625,23.55,4039760.0
2020-09-25,23.5,23.3,23.525,23.3625,3590900.0
2020-09-28,23.9,23.3,23.4,23.575,13277830.0
2020-09-29,24.5,23.75,23.55,23.9875,15580400.0
2020-09-30,23.8,23.7,23.875,23.675,7659330.0
2020-10-01,24.3,23.9,23.725,24.012500000000003,7742040.0
2020-10-02,24.2,23.65,24.0,23.8125,7895380.0
2020-10-05,24.35,24.1,23.9,24.1375,8056130.0
2020-10-06,24.4,24.15,24.15,24.2125,6671410.0
